time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
32,0.060899396074434,0.0785509038311648,0.0143827424182704,-0.166435316879785,-0.356511074725706,0.0833672825215529,0.00623938348233492,-0.0231420541593454,0.00536186114657175,-0.160061312621967,-0.367803953628881,0.0155060960111004
32.005,0.0607796457332488,0.0785628049922609,0.0143885956181298,-0.166429130931417,-0.356195428698206,0.083329337760658,0.00630507614097438,-0.022984259126063,0.0053685038482145,-0.159950842793072,-0.367666974991145,0.01553563046827
32.01,0.0606885335763654,0.0785716139314807,0.0143925551460935,-0.166394928597322,-0.355865020564577,0.083288226918787,0.00640198867643433,-0.0228808453053187,0.00537202035331998,-0.159825213665411,-0.36754379264506,0.0155661816147968
32.015,0.0606258507439866,0.0785736619710878,0.0143941534993258,-0.166333184627263,-0.355521029555158,0.0832444576732031,0.00652520395060693,-0.0228329199759168,0.00537226858584032,-0.159688282243407,-0.367434795647185,0.0155974268130396
32.02,0.0605907421153963,0.0785661359321145,0.0143929950121919,-0.166245187821418,-0.35516484220123,0.0831985882886492,0.00666857250765353,-0.0228410117865806,0.00536910523178123,-0.159544664424261,-0.367340402453865,0.0156290763950051
32.025,0.0605817462261784,0.0785471626042609,0.0143887689838236,-0.166132973414577,-0.35479802137033,0.083151211268996,0.00682492406675484,-0.0229049988569116,0.00536239829607618,-0.159399588974092,-0.367261066988195,0.0156608794090997
32.03,0.0605968424427484,0.0785158529798913,0.0143812603202948,-0.165999237969393,-0.354422275279084,0.083102936780466,0.00698630574798486,-0.0230240541501686,0.00535203976177858,-0.159258733634491,-0.367197281626194,0.0156926275421472
32.035,0.0606335044552357,0.0784723069969534,0.0143703574047271,-0.165847240218876,-0.354039427587439,0.0830543763961287,0.00714423893118341,-0.0231966115781314,0.00533795772549249,-0.159128048413967,-0.367149576202395,0.0157241570993777
32.04,0.0606887592741587,0.0784175808836227,0.0143560569845368,-0.165680691517132,-0.353651389471228,0.0830061276269056,0.00728998631179296,-0.0234203554024382,0.00532012740971963,-0.159013571475573,-0.367118512341932,0.0157553490407582
32.045,0.0607592510176833,0.0783536203399113,0.0143384659409619,-0.165503639634544,-0.353260134322115,0.0829587596078104,0.00741482067824066,-0.0236922344157742,0.00529858050990868,-0.158921243232012,-0.367104672704803,0.0157861271839475
32.05,0.060841308869043,0.0782831637169341,0.0143177998829421,-0.165320349568905,-0.352867675453433,0.0829128002106735,0.00751028718762495,-0.024008501201296,0.00527341241655713,-0.158856724288228,-0.367108645058654,0.0158164547843886
32.055,0.0609310186768298,0.0782096200648042,0.0142943785864431,-0.165135184846441,-0.352476046916651,0.0828687247675547,0.00756845144365576,-0.0243647755665242,0.00524478695460786,-0.158825222718936,-0.367131001453786,0.0158463297849823
32.06,0.0610242977609831,0.0781369274257979,0.0142686183819288,-0.164952492475584,-0.352087287275208,0.0828269465218744,0.00758212645395684,-0.0247561301124211,0.00521293839684931,-0.158831335832013,-0.36717227312888,0.0158757790862039
32.065,0.0611169725573784,0.0780693970649409,0.0142410216763898,-0.164776494320691,-0.351703425957058,0.082787808882371,0.00754507252205939,-0.0251771949029347,0.00517817062827818,-0.158878911054537,-0.367232922098967,0.0159048522188207
32.07,0.0612048587575272,0.0780115494695732,0.0142121638803914,-0.164611187216755,-0.351326471627744,0.0827515795383454,0.00745216526239817,-0.0256222774024939,0.00514085345808748,-0.158970929902943,-0.367313310642128,0.0159336148038336
32.075,0.0612838435496197,0.0779679479237852,0.0141826780920693,-0.164460253683762,-0.350958401900861,0.0827184464977755,0.0072995281586422,-0.0260854932872088,0.00510141618960803,-0.159109418187968,-0.367413670088225,0.015962142158445
32.08,0.0613499694241775,0.0779430352802951,0.0141532379651209,-0.164326984649552,-0.350601153636213,0.0826885161230199,0.00708462736024435,-0.0265609034277536,0.00506033866176085,-0.159295384692309,-0.367534070409783,0.0159905133558309
32.085,0.0613995187691954,0.0779409792167701,0.0141245392524783,-0.164214215172287,-0.350256613066988,0.0826618132501903,0.00680632767613125,-0.0270426522859027,0.00501814006518583,-0.159528789583341,-0.367674392119359,0.0160188059759198
32.09,0.0614290981621492,0.0779655307821713,0.0140972805675616,-0.164124273777337,-0.349926605041357,0.0826382834767484,0.00646490993141371,-0.0275251031421369,0.0049753659102304,-0.159808542826823,-0.367834301895312,0.0160470917020633
32.095,0.0614357209025273,0.0780199004223381,0.0140721439375149,-0.164058945689175,-0.349612880754169,0.082617797679434,0.00606205096422775,-0.028002965943352,0.00493257358154585,-0.160132531892939,-0.368013233202014,0.016075432833623
32.1,0.0614168859613638,0.0781066549408055,0.0140497757353142,-0.16401944994269,-0.349317103473231,0.08260015877783,0.00560076852465632,-0.0284714140814731,0.00489031695519154,-0.160497677134291,-0.368210372958979,0.0161038797063833
32.105,0.0613706511974117,0.0782276380270917,0.0140307685689345,-0.164006430095852,-0.34904083192489,0.0825851106891381,0.00508533417281113,-0.028926187033731,0.00484913057959014,-0.160900012403943,-0.368424655065753,0.0161324689494548
32.11,0.0612956984400596,0.0783839161037538,0.0140156446758569,-0.164019958035212,-0.348785501189127,0.082572349332511,0.00452115794200671,-0.0293636764606615,0.00480951393250051,-0.161334787801747,-0.368654761324613,0.0161612224645652
32.115,0.0611913878921495,0.0785757503428477,0.0140048413211209,-0.164059550169847,-0.348552401160005,0.082561535444351,0.00391464902577733,-0.029780994019879,0.0047719162636135,-0.161796590912937,-0.368899130037068,0.016190146993693
32.12,0.0610577992745835,0.0788025948195736,0.0139986986288633,-0.164124195152805,-0.348342652847631,0.0825523088676447,0.00327305706213634,-0.0301760197724738,0.00473672251758126,-0.162279482547775,-0.369155972294026,0.0162192341426594
32.125,0.0608957572230099,0.0790631199397023,0.0139974501936492,-0.164212392156005,-0.34815718302552,0.0825443038860383,0.00260429873163476,-0.0305474306073696,0.00470424080616052,-0.162777142807238,-0.369423295739209,0.0162484607471949
32.13,0.0607068386549487,0.0793552595253907,0.014001216722433,-0.164322198654089,-0.347996697951787,0.0825371650927349,0.00191677437373715,-0.0308947085754447,0.00467469186120247,-0.16328302327655,-0.36969893536122,0.016277789497536
32.135,0.0604933601542281,0.079676279291445,0.0140100028548784,-0.164451286636845,-0.347861657099259,0.082530563219684,0.00121917918433167,-0.0312181294142098,0.00464820085255912,-0.163790501263665,-0.369980590657523,0.0163071697702443
32.14,0.0602583438723616,0.0800228639043276,0.0140236972036696,-0.164597006152304,-0.347752248000293,0.0825242103074278,0.000520313318511316,-0.0315187318744814,0.00462479189635509,-0.164293032221644,-0.370265868306731,0.0163365386445098
32.145,0.060005461029305,0.0803912193968013,0.0140420755522602,-0.164756455061649,-0.347668363427029,0.0825178735738434,-0.00017110507686273,-0.031798268762017,0.00460438550912462,-0.16478429678561,-0.370552329277163,0.0163658220991238
32.15,0.0597389528124098,0.0807771874147798,0.014064807050011,-0.16492655383947,-0.347609582169088,0.0825113873447944,-0.000846620202408439,-0.0320591409120717,0.00458679918187571,-0.165258339180141,-0.370837539085913,0.0163949363923873
32.155,0.0594635293175927,0.081176367597756,0.0140914631581031,-0.165104124159381,-0.347575154625379,0.0825046624454151,-0.00149820894359333,-0.0323043156510874,0.00457175115568629,-0.165709694081511,-0.371119119705577,0.0164237896199831
