time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
32.965,67.78757,423.8863,2.191018,-2.760456,0.007974159,-3.509649,-66.18634,430.6812,-7.217099,-2.2378,0.007559995,-3.479368
32.97,67.76268,423.8263,2.062399,-2.760456,0.007974538,-3.509535,-66.20621,430.915,-7.206541,-2.237821,0.00756004,-3.479321
32.975,67.72433,423.7373,1.932814,-2.760446,0.007974913,-3.509417,-66.21802,431.0877,-7.195858,-2.23784,0.007560071,-3.479279
32.98,67.67384,423.628,1.832036,-2.760423,0.007975261,-3.5093,-66.21628,431.1847,-7.185323,-2.237859,0.007560087,-3.479245
32.985,67.61208,423.505,1.787686,-2.76039,0.007975566,-3.509191,-66.1958,431.197,-7.174575,-2.237877,0.007560085,-3.479217
32.99,67.54043,423.3714,1.815435,-2.76035,0.007975821,-3.509093,-66.15306,431.1229,-7.162714,-2.237895,0.007560059,-3.479198
32.995,67.46228,423.2263,1.912468,-2.760311,0.00797603,-3.50901,-66.08718,430.9688,-7.148669,-2.237913,0.007560005,-3.479189
33,67.38413,423.0663,2.057349,-2.760277,0.007976204,-3.50894,-66.0003,430.748,-7.131727,-2.237931,0.007559917,-3.479191
33.005,67.31539,422.8884,2.216641,-2.760251,0.007976358,-3.50888,-65.89725,430.4799,-7.111963,-2.23795,0.007559793,-3.479203
33.01,67.26642,422.6936,2.355488,-2.760231,0.007976513,-3.508823,-65.78462,430.1876,-7.090374,-2.237971,0.007559638,-3.479224
33.015,67.24538,422.4906,2.447708,-2.760217,0.007976689,-3.508762,-65.66963,429.8955,-7.068578,-2.237993,0.007559465,-3.479249
33.02,67.25516,422.2975,2.481762,-2.760205,0.007976904,-3.508692,-65.55914,429.6271,-7.048184,-2.238017,0.007559296,-3.479271
33.025,67.29183,422.1397,2.461321,-2.760195,0.00797717,-3.508606,-65.45883,429.4015,-7.03009,-2.23804,0.007559155,-3.479284
33.03,67.34563,422.0441,2.401257,-2.760184,0.007977485,-3.508506,-65.37257,429.2314,-7.014057,-2.238062,0.007559058,-3.479282
33.035,67.404,422.0329,2.320859,-2.760173,0.007977839,-3.508393,-65.30179,429.1212,-6.99875,-2.238083,0.007559009,-3.479266
33.04,67.45562,422.1176,2.236223,-2.760158,0.007978213,-3.508273,-65.24501,429.0665,-6.98222,-2.238104,0.007558996,-3.479239
33.045,67.49383,422.2975,2.153956,-2.760141,0.007978594,-3.508149,-65.19789,429.0552,-6.962658,-2.238125,0.007558998,-3.479204
33.05,67.51825,422.5611,2.068324,-2.760118,0.007978976,-3.508023,-65.15396,429.0689,-6.939186,-2.23815,0.007558996,-3.479168
33.055,67.53411,422.8894,1.963378,-2.760091,0.00797936,-3.507893,-65.1062,429.0854,-6.912439,-2.238178,0.007558973,-3.479132
33.06,67.54969,423.2618,1.820014,-2.760059,0.007979754,-3.507758,-65.04888,429.0821,-6.884635,-2.23821,0.007558925,-3.479098
33.065,67.57291,423.6603,1.625947,-2.760024,0.007980164,-3.507616,-64.97893,429.0399,-6.858947,-2.238245,0.007558852,-3.479069
33.07,67.60837,424.0726,1.385035,-2.759987,0.007980587,-3.507469,-64.89645,428.9469,-6.8383,-2.238279,0.00755876,-3.479047
33.075,67.65565,424.4928,1.122097,-2.75995,0.007981012,-3.507322,-64.80445,428.801,-6.824093,-2.238311,0.007558655,-3.479033
33.08,67.70933,424.9192,0.8803091,-2.759914,0.007981424,-3.507179,-64.70829,428.6106,-6.815404,-2.238338,0.00755854,-3.479032
33.085,67.76066,425.3509,0.7106029,-2.759879,0.007981802,-3.507047,-64.61494,428.3934,-6.808917,-2.238358,0.007558418,-3.479042
33.09,67.80062,425.7824,0.6556878,-2.759846,0.007982126,-3.506932,-64.53203,428.1725,-6.799479,-2.238373,0.00755829,-3.479063
33.095,67.82373,426.1997,0.7343706,-2.759813,0.007982378,-3.506839,-64.46632,427.972,-6.781079,-2.238385,0.007558162,-3.479088
33.1,67.83118,426.5782,0.9327419,-2.759783,0.007982545,-3.506773,-64.42197,427.8126,-6.748113,-2.238397,0.007558045,-3.479109
33.105,67.83168,426.8857,1.206425,-2.759756,0.007982626,-3.506735,-64.3991,427.7083,-6.696901,-2.238412,0.007557957,-3.479116
33.11,67.83921,427.0895,1.493252,-2.759737,0.007982632,-3.506723,-64.39351,427.6647,-6.627154,-2.238429,0.007557913,-3.479105
33.115,67.86785,427.1665,1.731183,-2.759728,0.007982586,-3.506732,-64.39796,427.6793,-6.542888,-2.238448,0.007557923,-3.479073
33.12,67.92575,427.1129,1.874646,-2.759732,0.00798252,-3.506754,-64.40477,427.7423,-6.452289,-2.238466,0.00755798,-3.479025
33.125,68.0107,426.9484,1.904306,-2.759748,0.007982463,-3.50678,-64.40877,427.8387,-6.366231,-2.238483,0.007558065,-3.478969
33.13,68.10943,426.7136,1.828784,-2.759775,0.007982434,-3.506803,-64.40912,427.95,-6.295654,-2.238499,0.007558151,-3.478914
33.135,68.20114,426.46,1.679708,-2.759807,0.007982436,-3.506819,-64.4091,428.0576,-6.248571,-2.238513,0.007558215,-3.478871
33.14,68.26388,426.2373,1.502489,-2.759836,0.00798246,-3.506827,-64.41383,428.1456,-6.227803,-2.238525,0.007558238,-3.478845
33.145,68.28125,426.0802,1.345093,-2.759856,0.007982488,-3.506829,-64.42715,428.2037,-6.230311,-2.238534,0.007558218,-3.478837
33.15,68.24697,426.0019,1.24696,-2.759864,0.007982501,-3.506829,-64.44916,428.2287,-6.248392,-2.23854,0.007558168,-3.478846
33.155,68.16602,425.9928,1.230434,-2.759859,0.007982486,-3.506831,-64.47595,428.2241,-6.272307,-2.238539,0.00755811,-3.478866
33.16,68.05278,426.0268,1.296893,-2.759844,0.007982437,-3.506838,-64.50124,428.1986,-6.293398,-2.238533,0.007558067,-3.478891
33.165,67.92703,426.0709,1.42876,-2.759826,0.007982355,-3.506853,-64.51939,428.1639,-6.306635,-2.23852,0.007558058,-3.478915
33.17,67.80945,426.0946,1.596736,-2.759809,0.007982243,-3.506877,-64.52799,428.1324,-6.311761,-2.238503,0.007558088,-3.47893
33.175,67.7174,426.0777,1.769625,-2.759796,0.007982111,-3.506911,-64.52924,428.1155,-6.312653,-2.238487,0.007558148,-3.478935
33.18,67.66167,426.0135,1.923063,-2.75979,0.007981968,-3.506951,-64.52947,428.1227,-6.315168,-2.238474,0.007558221,-3.478929
33.185,67.64474,425.909,2.044134,-2.75979,0.007981829,-3.506992,-64.53703,428.161,-6.324338,-2.238468,0.007558288,-3.478915
33.19,67.66104,425.7806,2.130961,-2.759795,0.007981712,-3.50703,-64.5595,428.2356,-6.342115,-2.23847,0.007558339,-3.478896
33.195,67.69945,425.6493,2.188731,-2.759803,0.007981628,-3.50706,-64.60098,428.3501,-6.36665,-2.238477,0.007558376,-3.478871
33.2,67.74714,425.5359,2.224776,-2.759812,0.007981585,-3.507078,-64.66055,428.5068,-6.393399,-2.238488,0.00755841,-3.478843
33.205,67.79346,425.4587,2.244956,-2.759819,0.007981584,-3.507082,-64.73262,428.7066,-6.417352,-2.2385,0.007558456,-3.478808
33.21,67.83254,425.4329,2.252284,-2.759821,0.007981622,-3.507071,-64.80902,428.9476,-6.435073,-2.238512,0.007558526,-3.478766
33.215,67.86377,425.4709,2.24741,-2.759816,0.0079817,-3.507045,-64.88228,429.2243,-6.445549,-2.238523,0.007558621,-3.478717
33.22,67.89031,425.5825,2.229938,-2.759802,0.007981819,-3.507002,-64.9484,429.5262,-6.449797,-2.238533,0.007558734,-3.478662
33.225,67.91663,425.7735,2.199706,-2.759782,0.007981984,-3.506941,-65.0081,429.8379,-6.449865,-2.238544,0.007558854,-3.478604
33.23,67.94637,426.0427,2.157717,-2.759758,0.007982195,-3.506865,-65.0656,430.1402,-6.447921,-2.238556,0.007558966,-3.478546
33.235,67.98131,426.3789,2.106735,-2.759735,0.007982441,-3.506779,-65.12571,430.4125,-6.445809,-2.238571,0.007559061,-3.478491
33.24,68.02126,426.7595,2.051488,-2.759717,0.007982702,-3.506692,-65.19063,430.6348,-6.444963,-2.238587,0.007559135,-3.47844
33.245,68.06448,427.1517,1.998225,-2.759707,0.007982947,-3.506612,-65.258,430.7894,-6.44641,-2.238604,0.007559195,-3.478394
33.25,68.10803,427.518,1.953544,-2.759703,0.007983148,-3.50655,-65.32104,430.8622,-6.450702,-2.238618,0.007559251,-3.478352
33.255,68.14831,427.8228,1.922728,-2.759703,0.007983286,-3.506508,-65.37082,430.8429,-6.457905,-2.238628,0.007559317,-3.478314
33.26,68.18188,428.0405,1.908192,-2.759704,0.007983355,-3.506488,-65.39929,430.7262,-6.467725,-2.238633,0.007559403,-3.478278
33.265,68.20664,428.1603,1.908729,-2.759704,0.007983364,-3.506485,-65.40201,430.5127,-6.479699,-2.238631,0.007559512,-3.478244
33.27,68.22256,428.1877,1.919976,-2.759701,0.007983334,-3.506493,-65.37937,430.2099,-6.493228,-2.238623,0.007559638,-3.478212
33.275,68.23155,428.1429,1.935961,-2.759695,0.007983288,-3.506504,-65.3361,429.8322,-6.507302,-2.238611,0.007559769,-3.478186
33.28,68.23626,428.0552,1.95108,-2.759687,0.007983251,-3.506511,-65.27963,429.3999,-6.520087,-2.238598,0.007559891,-3.478164
33.285,68.2384,427.9563,1.961782,-2.759679,0.007983236,-3.506511,-65.21796,428.937,-6.528819,-2.238586,0.007559996,-3.478146
33.29,68.23752,427.8724,1.967543,-2.759671,0.00798325,-3.506502,-65.15788,428.4682,-6.530392,-2.23858,0.007560084,-3.478127
33.295,68.23102,427.8191,1.971054,-2.759663,0.007983286,-3.506488,-65.10365,428.0164,-6.522616,-2.23858,0.007560158,-3.4781
33.3,68.21552,427.7981,1.977694,-2.759659,0.007983325,-3.506473,-65.05639,427.6011,-6.505613,-2.23859,0.007560224,-3.478062
33.305,68.18869,427.7993,1.994331,-2.759658,0.007983345,-3.506467,-65.01415,427.237,-6.482567,-2.238609,0.007560284,-3.478011
33.31,68.15077,427.8061,2.027479,-2.759661,0.007983324,-3.506475,-64.97273,426.9342,-6.459271,-2.238637,0.007560332,-3.477952
33.315,68.10488,427.8016,2.080885,-2.759668,0.007983253,-3.5065,-64.92711,426.6977,-6.44256,-2.238671,0.007560358,-3.477891
33.32,68.05645,427.7745,2.152886,-2.759677,0.007983139,-3.506539,-64.87332,426.5278,-6.438438,-2.238708,0.007560355,-3.477835
33.325,68.01208,427.7222,2.234276,-2.759687,0.007983007,-3.506584,-64.81017,426.4211,-6.450852,-2.238745,0.007560324,-3.477788
33.33,67.9782,427.6505,2.307682,-2.759695,0.007982891,-3.506623,-64.74023,426.3712,-6.481445,-2.23878,0.007560278,-3.477748
33.335,67.95994,427.5718,2.349503,-2.759701,0.00798283,-3.506645,-64.66964,426.3711,-6.53001,-2.238813,0.00756024,-3.47771
33.34,67.96041,427.5031,2.334916,-2.759704,0.007982854,-3.506639,-64.6066,426.4141,-6.595105,-2.238843,0.007560237,-3.477664
33.345,67.98049,427.4637,2.245423,-2.759703,0.007982978,-3.506602,-64.55919,426.4956,-6.674647,-2.23887,0.007560301,-3.4776
33.35,68.01916,427.4741,2.076993,-2.759699,0.007983202,-3.506532,-64.53308,426.6116,-6.766491,-2.238894,0.007560453,-3.477512
33.355,68.07391,427.5534,1.845786,-2.759691,0.007983507,-3.506435,-64.5297,426.7577,-6.868953,-2.238913,0.007560705,-3.477395
33.36,68.14131,427.7167,1.588445,-2.759677,0.007983864,-3.506321,-64.54557,426.927,-6.98102,-2.238927,0.007561052,-3.477254
33.365,68.21736,427.9704,1.35529,-2.759659,0.007984232,-3.506201,-64.57298,427.1095,-7.102033,-2.238938,0.007561467,-3.477096
33.37,68.2977,428.3087,1.197174,-2.759638,0.007984573,-3.506087,-64.602,427.2936,-7.23098,-2.238948,0.007561907,-3.476929
33.375,68.37796,428.7133,1.149696,-2.759616,0.007984853,-3.505991,-64.62304,427.4697,-7.365869,-2.238963,0.007562324,-3.476763
33.38,68.45472,429.1564,1.220457,-2.759595,0.007985059,-3.505918,-64.62944,427.6339,-7.503766,-2.238985,0.007562685,-3.476604
33.385,68.52698,429.6074,1.384817,-2.759578,0.007985197,-3.505868,-64.61929,427.7917,-7.641791,-2.239016,0.007562984,-3.476453
33.39,68.59736,430.0413,1.592467,-2.759567,0.007985295,-3.505833,-64.59609,427.9579,-7.778734,-2.239057,0.007563238,-3.476303
33.395,68.67198,430.4449,1.782394,-2.759566,0.007985397,-3.505801,-64.56799,428.1542,-7.916299,-2.239103,0.007563484,-3.476147
33.4,68.75857,430.8191,1.90034,-2.759572,0.007985545,-3.50576,-64.54549,428.4027,-8.058968,-2.239155,0.007563752,-3.475975
33.405,68.86298,431.1761,1.912487,-2.759583,0.007985776,-3.505696,-64.53832,428.7186,-8.212117,-2.23921,0.007564053,-3.475785
33.41,68.98575,431.5326,1.811777,-2.759593,0.007986104,-3.505603,-64.55234,429.1046,-8.378985,-2.23927,0.007564376,-3.475581
33.415,69.12032,431.9027,1.616716,-2.759597,0.007986527,-3.505478,-64.58784,429.5484,-8.557867,-2.239335,0.00756469,-3.475372
33.42,69.25374,432.2917,1.36474,-2.759588,0.007987021,-3.505324,-64.63968,430.0253,-8.740966,-2.239406,0.007564962,-3.475169
33.425,69.36997,432.6928,1.102578,-2.759563,0.007987551,-3.505152,-64.69885,430.5036,-8.915613,-2.239481,0.007565171,-3.474981
33.43,69.45412,433.0873,0.8755832,-2.759521,0.007988078,-3.504971,-64.75475,430.9513,-9.067524,-2.239557,0.007565318,-3.474812
33.435,69.49651,433.4476,0.717771,-2.759465,0.007988563,-3.504795,-64.79725,431.342,-9.184812,-2.239632,0.007565419,-3.474661
33.44,69.49501,433.7433,0.6447425,-2.759397,0.007988981,-3.504635,-64.81824,431.6582,-9.261084,-2.239704,0.007565501,-3.474521
33.445,69.45542,433.948,0.6516342,-2.759325,0.007989319,-3.504495,-64.81256,431.8923,-9.296469,-2.239771,0.007565588,-3.474387
33.45,69.38955,434.0455,0.7170368,-2.759253,0.007989588,-3.504377,-64.77866,432.0453,-9.296458,-2.239833,0.007565696,-3.474255
33.455,69.3118,434.0331,0.8115002,-2.759187,0.007989816,-3.504273,-64.71886,432.1243,-9.269521,-2.239888,0.007565825,-3.474125
33.46,69.23532,433.922,0.907161,-2.75913,0.007990041,-3.504176,-64.63946,432.14,-9.224813,-2.239936,0.00756597,-3.473999
33.465,69.16911,433.7347,0.9846472,-2.759084,0.007990298,-3.504075,-64.55022,432.1045,-9.170895,-2.239979,0.00756612,-3.473881
33.47,69.11679,433.5002,1.035144,-2.759049,0.007990612,-3.503962,-64.46304,432.0297,-9.115559,-2.240017,0.007566268,-3.473772
33.475,69.07704,433.2482,1.058246,-2.759022,0.007990987,-3.503835,-64.38973,431.9268,-9.066176,-2.240051,0.007566413,-3.47367
33.48,69.04504,433.0034,1.058126,-2.758998,0.007991411,-3.503694,-64.33941,431.8063,-9.029913,-2.240082,0.007566563,-3.47357
33.485,69.01427,432.7827,1.040505,-2.758971,0.00799186,-3.503545,-64.31637,431.6781,-9.013555,-2.240112,0.007566731,-3.473466
33.49,68.97812,432.5953,1.011471,-2.758939,0.007992307,-3.503394,-64.31925,431.5511,-9.0231,-2.240141,0.007566931,-3.473353
33.495,68.93109,432.4434,0.9775987,-2.7589,0.007992733,-3.503246,-64.34177,431.4333,-9.063453,-2.240169,0.007567174,-3.473225
33.5,68.86986,432.3252,0.9461895,-2.758856,0.007993126,-3.503104,-64.37463,431.3308,-9.138159,-2.240196,0.007567466,-3.473082
33.505,68.79396,432.2362,0.9246068,-2.758811,0.007993488,-3.502972,-64.40796,431.2498,-9.24864,-2.240223,0.007567802,-3.472925
33.51,68.70587,432.1708,0.9184077,-2.758767,0.007993832,-3.502845,-64.43362,431.1969,-9.39243,-2.24025,0.007568172,-3.472756
33.515,68.61053,432.1224,0.9285868,-2.758726,0.007994179,-3.502719,-64.44697,431.1805,-9.560674,-2.240278,0.007568559,-3.472581
33.52,68.51441,432.0842,0.9488297,-2.758688,0.007994555,-3.502586,-64.44754,431.2113,-9.736225,-2.240307,0.007568942,-3.472404
33.525,68.42456,432.0496,0.9641075,-2.758651,0.007994983,-3.502438,-64.43856,431.3007,-9.894225,-2.24034,0.007569298,-3.472231
33.53,68.34757,432.0135,0.9520576,-2.758613,0.007995479,-3.502269,-64.42542,431.4591,-10.00657,-2.240376,0.007569606,-3.472069
33.535,68.28861,431.9743,0.8879905,-2.758573,0.007996047,-3.502077,-64.4138,431.6935,-10.04992,-2.240418,0.007569851,-3.471919
33.54,68.25047,431.9363,0.7530168,-2.758533,0.007996679,-3.501866,-64.40822,432.0065,-10.01488,-2.240467,0.007570027,-3.471784
33.545,68.23295,431.9113,0.5431461,-2.758494,0.00799735,-3.501643,-64.41165,432.3954,-9.91226,-2.24052,0.007570147,-3.47166
33.55,68.23256,431.9177,0.2759512,-2.758457,0.007998022,-3.501422,-64.4264,432.8529,-9.772925,-2.240576,0.007570241,-3.47154
33.555,68.24267,431.9768,-0.008630277,-2.758423,0.007998645,-3.501217,-64.4557,433.3673,-9.639698,-2.240632,0.007570344,-3.471418
33.56,68.25453,432.1054,-0.255074,-2.758391,0.007999161,-3.501045,-64.50457,433.9235,-9.553485,-2.240683,0.007570491,-3.471289
33.565,68.25902,432.3078,-0.4053692,-2.758361,0.007999522,-3.50092,-64.57899,434.505,-9.538542,-2.240725,0.007570697,-3.471152
33.57,68.24899,432.5686,-0.4143117,-2.758331,0.007999695,-3.500853,-64.68321,435.0953,-9.59266,-2.240757,0.007570953,-3.471015
33.575,68.22154,432.8504,-0.2618614,-2.758304,0.007999672,-3.500845,-64.81638,435.6788,-9.686426,-2.24078,0.007571221,-3.470887
33.58,68.17909,433.0984,0.04098336,-2.758281,0.007999474,-3.500893,-64.97046,436.2393,-9.772479,-2.240797,0.007571451,-3.470782
33.585,68.12872,433.2504,0.4535883,-2.758265,0.007999144,-3.500984,-65.13096,436.7577,-9.801935,-2.240812,0.007571595,-3.47071
33.59,68.07938,433.2524,0.9132182,-2.75826,0.007998738,-3.501103,-65.28074,437.2103,-9.742106,-2.240826,0.007571626,-3.470677
33.595,68.03813,433.073,1.346938,-2.758267,0.007998316,-3.501234,-65.40576,437.5702,-9.588284,-2.24084,0.007571549,-3.470682
33.6,68.00667,432.7138,1.685988,-2.758286,0.007997929,-3.501361,-65.50033,437.8133,-9.364075,-2.240852,0.007571396,-3.470716
33.605,67.9796,432.2107,1.880298,-2.758315,0.00799761,-3.501472,-65.56932,437.926,-9.109659,-2.240857,0.007571221,-3.470768
33.61,67.94523,431.626,1.910152,-2.758349,0.007997373,-3.501561,-65.62577,437.9122,-8.863483,-2.240852,0.007571074,-3.470826
33.615,67.88825,431.0341,1.792014,-2.75838,0.00799721,-3.501626,-65.6847,437.7931,-8.646343,-2.240835,0.007570996,-3.470879
33.62,67.79348,430.5038,1.576513,-2.758403,0.007997094,-3.501673,-65.75544,437.6004,-8.45547,-2.240804,0.007571003,-3.470924
33.625,67.64927,430.0852,1.338388,-2.758413,0.007996981,-3.501712,-65.836,437.3626,-8.270742,-2.240762,0.007571088,-3.470961
33.63,67.45005,429.8018,1.160195,-2.758407,0.007996817,-3.501759,-65.91195,437.0935,-8.068972,-2.240711,0.007571224,-3.470994
33.635,67.19795,429.649,1.113598,-2.758383,0.007996543,-3.501828,-65.96027,436.7858,-7.838595,-2.240657,0.007571371,-3.471027
33.64,66.90353,429.6002,1.243484,-2.758342,0.007996109,-3.501938,-65.95635,436.4153,-7.587535,-2.240608,0.00757148,-3.471066
33.645,66.58565,429.6147,1.55963,-2.758288,0.007995486,-3.502097,-65.88122,435.9527,-7.340782,-2.240571,0.00757151,-3.471113
33.65,66.26998,429.648,2.037624,-2.758228,0.007994677,-3.502309,-65.72627,435.3782,-7.129136,-2.240553,0.007571432,-3.471168
33.655,65.98556,429.6603,2.626968,-2.758173,0.007993719,-3.502568,-65.49419,434.6928,-6.974384,-2.240556,0.007571238,-3.47123
33.66,65.75998,429.6225,3.262317,-2.758132,0.007992674,-3.502862,-65.19647,433.9215,-6.877406,-2.240579,0.007570933,-3.471299
33.665,65.61428,429.519,3.874746,-2.758117,0.007991613,-3.503173,-64.84902,433.1075,-6.814471,-2.240617,0.007570531,-3.471377
33.67,65.55924,429.3476,4.402243,-2.758134,0.007990595,-3.503489,-64.46805,432.2991,-6.743751,-2.240663,0.007570043,-3.471474
33.675,65.59377,429.118,4.799662,-2.758185,0.007989655,-3.503798,-64.06775,431.5339,-6.619841,-2.240707,0.007569476,-3.4716
33.68,65.70553,428.8498,5.046997,-2.758263,0.007988796,-3.504098,-63.66031,430.827,-6.41035,-2.24074,0.007568836,-3.471767
33.685,65.87308,428.5685,5.152953,-2.758359,0.007987997,-3.504388,-63.25773,430.1655,-6.107429,-2.240756,0.007568137,-3.471983
33.69,66.06887,428.3028,5.151301,-2.758458,0.007987227,-3.504672,-62.87386,429.5128,-5.729408,-2.24075,0.007567402,-3.472244
33.695,66.26279,428.0807,5.09054,-2.75855,0.007986457,-3.504951,-62.5249,428.8195,-5.312479,-2.240721,0.007566665,-3.472542
33.7,66.42587,427.9273,5.02064,-2.758622,0.007985672,-3.505226,-62.22735,428.0381,-4.896944,-2.240671,0.007565961,-3.472862
33.705,66.53371,427.8628,4.981714,-2.758671,0.00798487,-3.505492,-61.99352,427.1364,-4.514299,-2.240604,0.007565311,-3.473189
33.71,66.56921,427.9016,4.998135,-2.758695,0.007984064,-3.505748,-61.82642,426.1073,-4.17964,-2.240528,0.007564714,-3.473512
33.715,66.52393,428.0496,5.078657,-2.758697,0.007983269,-3.505988,-61.71624,424.9688,-3.890549,-2.24045,0.007564149,-3.473826
33.72,66.39746,428.2998,5.220304,-2.758679,0.007982497,-3.506211,-61.64054,423.7576,-3.63098,-2.240378,0.007563579,-3.474134
33.725,66.19514,428.6267,5.412718,-2.758648,0.007981754,-3.506418,-61.56835,422.5155,-3.377987,-2.240314,0.007562969,-3.474443
33.73,65.92515,428.9811,5.640932,-2.758605,0.007981036,-3.506612,-61.46678,421.2756,-3.109486,-2.240257,0.007562293,-3.474762
33.735,65.59625,429.2888,5.88669,-2.758555,0.007980339,-3.506795,-61.30781,420.0524,-2.811307,-2.240207,0.007561546,-3.475097
33.74,65.21683,429.4549,6.129856,-2.758498,0.007979658,-3.506971,-61.07353,418.8406,-2.48143,-2.24016,0.007560734,-3.475448
33.745,64.79488,429.3757,6.351252,-2.758437,0.007978996,-3.507138,-60.75907,417.6216,-2.129597,-2.240118,0.007559879,-3.475807
33.75,64.33825,428.9563,6.536698,-2.758375,0.00797836,-3.507297,-60.37319,416.3773,-1.772189,-2.240082,0.007558999,-3.476164
33.755,63.8547,428.1312,6.680428,-2.758314,0.007977758,-3.507446,-59.93682,415.1034,-1.424523,-2.240057,0.007558116,-3.476507
33.76,63.35161,426.8803,6.785938,-2.758257,0.007977196,-3.507586,-59.47986,413.8166,-1.093821,-2.240043,0.007557239,-3.476829
33.765,62.83625,425.2387,6.863839,-2.758207,0.007976666,-3.507719,-59.03677,412.5525,-0.7752662,-2.24004,0.007556373,-3.477132
33.77,62.31687,423.2945,6.928385,-2.758167,0.007976145,-3.507855,-58.64144,411.3534,-0.4518742,-2.24004,0.007555508,-3.477428
33.775,61.80445,421.1775,6.995145,-2.758136,0.007975595,-3.508004,-58.32221,410.2508,-0.09771517,-2.240034,0.007554629,-3.477739
